*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
436.51,1.923,-55.919,6.800,0.003616,Pass,7.688,-51.677,2.915,0.012047,Pass
436.52,1.907,-56.091,6.880,0.003630,Pass,7.675,-51.834,2.994,0.012039,Pass
436.54,1.889,-56.282,6.952,0.003640,Pass,7.661,-52.012,3.066,0.012025,Pass
436.55,1.867,-56.521,7.023,0.003643,Pass,7.642,-52.238,3.135,0.012004,Pass
436.56,1.844,-56.770,7.091,0.003645,Pass,7.623,-52.476,3.201,0.011981,Pass
436.58,1.822,-57.017,7.153,0.003645,Pass,7.603,-52.716,3.261,0.011956,Pass
436.59,1.798,-57.291,7.213,0.003641,Pass,7.581,-52.983,3.319,0.011927,Pass
436.60,1.773,-57.567,7.268,0.003634,Pass,7.559,-53.255,3.372,0.011897,Pass
436.61,1.750,-57.823,7.312,0.003625,Pass,7.538,-53.508,3.413,0.011866,Pass
436.63,1.728,-58.076,7.351,0.003615,Pass,7.518,-53.759,3.451,0.011836,Pass
436.64,1.705,-58.328,7.385,0.003602,Pass,7.498,-54.008,3.483,0.011805,Pass
436.65,1.685,-58.562,7.417,0.003591,Pass,7.479,-54.238,3.512,0.011776,Pass
436.66,1.665,-58.776,7.444,0.003578,Pass,7.462,-54.448,3.537,0.011750,Pass
436.67,1.649,-58.957,7.462,0.003566,Pass,7.448,-54.622,3.554,0.011727,Pass
436.69,1.637,-59.097,7.472,0.003555,Pass,7.437,-54.756,3.563,0.011709,Pass
436.70,1.628,-59.187,7.474,0.003545,Pass,7.431,-54.841,3.565,0.011698,Pass
436.71,1.621,-59.259,7.469,0.003533,Pass,7.427,-54.905,3.560,0.011688,Pass
436.73,1.620,-59.277,7.459,0.003527,Pass,7.426,-54.916,3.552,0.011686,Pass
436.74,1.621,-59.257,7.446,0.003522,Pass,7.429,-54.891,3.540,0.011689,Pass
436.75,1.625,-59.209,7.424,0.003516,Pass,7.435,-54.838,3.521,0.011695,Pass
436.76,1.631,-59.138,7.396,0.003510,Pass,7.443,-54.764,3.495,0.011704,Pass
436.77,1.640,-59.040,7.354,0.003501,Pass,7.453,-54.665,3.457,0.011714,Pass
436.79,1.650,-58.928,7.300,0.003487,Pass,7.464,-54.555,3.406,0.011723,Pass
436.80,1.660,-58.818,7.242,0.003472,Pass,7.474,-54.450,3.351,0.011731,Pass
436.81,1.669,-58.714,7.181,0.003456,Pass,7.484,-54.353,3.294,0.011737,Pass
436.83,1.677,-58.634,7.121,0.003437,Pass,7.492,-54.282,3.236,0.011739,Pass
436.84,1.682,-58.581,7.072,0.003421,Pass,7.497,-54.240,3.190,0.011739,Pass
436.85,1.684,-58.562,7.034,0.003406,Pass,7.499,-54.235,3.153,0.011735,Pass
436.86,1.687,-58.543,7.007,0.003397,Pass,7.501,-54.230,3.127,0.011732,Pass
436.88,1.685,-58.571,6.994,0.003389,Pass,7.498,-54.273,3.115,0.011725,Pass
436.89,1.681,-58.629,6.993,0.003383,Pass,7.493,-54.344,3.112,0.011715,Pass
436.90,1.675,-58.694,7.000,0.003379,Pass,7.487,-54.421,3.118,0.011704,Pass
436.91,1.671,-58.756,7.021,0.003382,Pass,7.481,-54.492,3.137,0.011696,Pass
436.92,1.666,-58.817,7.050,0.003390,Pass,7.474,-54.560,3.164,0.011690,Pass
436.94,1.660,-58.883,7.088,0.003400,Pass,7.468,-54.629,3.200,0.011686,Pass
436.95,1.659,-58.898,7.130,0.003418,Pass,7.466,-54.645,3.240,0.011690,Pass
436.96,1.660,-58.886,7.178,0.003443,Pass,7.466,-54.631,3.287,0.011700,Pass
436.98,1.663,-58.850,7.226,0.003470,Pass,7.468,-54.591,3.333,0.011715,Pass
436.99,1.670,-58.770,7.278,0.003504,Pass,7.474,-54.505,3.384,0.011737,Pass
437.00,1.681,-58.644,7.335,0.003545,Pass,7.484,-54.376,3.441,0.011769,Pass
437.01,1.696,-58.473,7.392,0.003593,Pass,7.498,-54.200,3.499,0.011809,Pass
437.02,1.717,-58.233,7.446,0.003647,Pass,7.517,-53.961,3.555,0.011859,Pass
437.04,1.741,-57.964,7.495,0.003703,Pass,7.540,-53.695,3.607,0.011914,Pass
437.05,1.771,-57.630,7.534,0.003762,Pass,7.568,-53.369,3.651,0.011978,Pass
437.06,1.805,-57.248,7.564,0.003823,Pass,7.600,-53.002,3.687,0.012048,Pass
437.08,1.844,-56.818,7.582,0.003884,Pass,7.636,-52.593,3.712,0.012123,Pass
437.09,1.886,-56.352,7.591,0.003945,Pass,7.675,-52.156,3.729,0.012203,Pass
437.10,1.931,-55.871,7.584,0.004001,Pass,7.716,-51.708,3.733,0.012282,Pass
437.11,1.978,-55.359,7.565,0.004056,Pass,7.759,-51.236,3.724,0.012363,Pass
437.13,2.023,-54.870,7.538,0.004104,Pass,7.801,-50.789,3.707,0.012438,Pass
437.14,3.450,-54.418,7.501,0.006190,Pass,7.839,-50.380,3.680,0.012505,Pass
437.15,3.484,-54.021,7.457,0.006221,Pass,7.873,-50.024,3.645,0.012561,Pass
437.16,3.512,-53.691,7.407,0.006240,Pass,7.901,-49.731,3.602,0.012604,Pass
437.17,3.535,-53.415,7.352,0.006250,Pass,7.923,-49.489,3.552,0.012635,Pass
437.19,3.549,-53.252,7.298,0.006246,Pass,7.936,-49.352,3.501,0.012649,Pass
437.20,4.576,-53.156,7.249,0.007896,Pass,7.943,-49.274,3.453,0.012651,Pass
437.21,4.576,-53.157,7.200,0.007872,Pass,7.942,-49.285,3.402,0.012637,Pass
437.23,3.550,-53.251,7.158,0.006179,Pass,7.933,-49.380,3.356,0.012609,Pass
437.24,3.536,-53.413,7.121,0.006140,Pass,7.918,-49.533,3.313,0.012570,Pass
437.25,3.519,-53.623,7.092,0.006099,Pass,7.898,-49.728,3.277,0.012524,Pass
437.26,3.496,-53.897,7.075,0.006054,Pass,7.873,-49.980,3.251,0.012471,Pass
437.27,3.470,-54.197,7.067,0.006011,Pass,7.846,-50.255,3.233,0.012415,Pass
437.29,3.444,-54.500,7.061,0.005968,Pass,7.818,-50.530,3.217,0.012359,Pass
437.30,2.033,-54.814,7.050,0.003881,Pass,7.790,-50.812,3.196,0.012300,Pass
437.31,2.007,-55.087,7.032,0.003838,Pass,7.766,-51.057,3.169,0.012247,Pass
437.33,1.985,-55.316,7.001,0.003793,Pass,7.745,-51.261,3.129,0.012199,Pass
437.34,1.971,-55.471,6.958,0.003754,Pass,7.730,-51.396,3.079,0.012161,Pass
437.35,1.964,-55.550,6.903,0.003718,Pass,7.723,-51.463,3.020,0.012135,Pass
437.36,1.963,-55.557,6.832,0.003685,Pass,7.722,-51.466,2.948,0.012119,Pass
437.38,1.970,-55.476,6.743,0.003655,Pass,7.729,-51.390,2.860,0.012114,Pass
437.39,1.984,-55.328,6.634,0.003625,Pass,7.741,-51.254,2.753,0.012119,Pass
437.40,2.004,-55.119,6.507,0.003597,Pass,7.759,-51.065,2.630,0.012132,Pass
437.41,2.028,-54.852,6.363,0.003569,Pass,7.782,-50.825,2.492,0.012152,Pass
437.42,3.443,-54.539,6.207,0.005589,Pass,7.809,-50.543,2.343,0.012179,Pass
437.44,3.470,-54.225,6.045,0.005565,Pass,7.836,-50.264,2.188,0.012208,Pass
437.45,3.498,-53.889,5.882,0.005546,Pass,7.865,-49.965,2.032,0.012242,Pass
437.46,3.526,-53.559,5.725,0.005530,Pass,7.893,-49.673,1.883,0.012277,Pass
437.48,3.553,-53.245,5.580,0.005518,Pass,7.920,-49.394,1.745,0.012312,Pass
437.49,4.592,-52.936,5.452,0.007164,Pass,7.947,-49.119,1.624,0.012350,Pass
437.50,4.617,-52.645,5.344,0.007168,Pass,7.972,-48.859,1.522,0.012387,Pass
437.51,4.640,-52.375,5.259,0.007177,Pass,7.995,-48.614,1.443,0.012424,Pass
437.52,4.661,-52.131,5.196,0.007190,Pass,8.016,-48.391,1.385,0.012459,Pass
437.54,4.678,-51.932,5.152,0.007204,Pass,8.033,-48.206,1.344,0.012488,Pass
437.55,4.694,-51.754,5.121,0.007220,Pass,8.048,-48.034,1.317,0.012515,Pass
437.56,4.706,-51.616,5.102,0.007234,Pass,8.060,-47.895,1.298,0.012537,Pass
437.58,4.714,-51.526,5.098,0.007246,Pass,8.068,-47.798,1.296,0.012552,Pass
437.59,4.718,-51.479,5.105,0.007256,Pass,8.072,-47.738,1.302,0.012560,Pass
437.60,4.717,-51.495,5.124,0.007260,Pass,8.071,-47.736,1.319,0.012560,Pass
437.61,4.712,-51.559,5.153,0.007261,Pass,8.065,-47.777,1.345,0.012552,Pass
437.63,4.704,-51.652,5.189,0.007260,Pass,8.057,-47.846,1.377,0.012539,Pass
437.64,4.690,-51.814,5.233,0.007252,Pass,8.044,-47.983,1.416,0.012516,Pass
437.65,4.674,-52.000,5.298,0.007247,Pass,8.027,-48.145,1.475,0.012490,Pass
437.66,4.653,-52.240,5.378,0.007240,Pass,8.007,-48.363,1.549,0.012458,Pass
437.67,4.630,-52.501,5.455,0.007229,Pass,7.984,-48.604,1.619,0.012422,Pass
437.69,4.604,-52.801,5.531,0.007213,Pass,7.959,-48.886,1.689,0.012380,Pass
437.70,3.563,-53.092,5.594,0.005538,Pass,7.933,-49.161,1.744,0.012337,Pass
437.71,3.537,-53.403,5.651,0.005517,Pass,7.906,-49.458,1.794,0.012292,Pass
437.73,3.509,-53.720,5.703,0.005494,Pass,7.879,-49.763,1.840,0.012244,Pass
437.74,3.484,-54.011,5.755,0.005474,Pass,7.854,-50.046,1.885,0.012201,Pass
437.75,3.461,-54.278,5.780,0.005448,Pass,7.831,-50.304,1.904,0.012159,Pass
437.76,3.443,-54.494,5.789,0.005423,Pass,7.812,-50.512,1.909,0.012124,Pass
437.77,2.042,-54.665,5.797,0.003360,Pass,7.797,-50.679,1.913,0.012096,Pass
437.79,2.033,-54.765,5.806,0.003350,Pass,7.788,-50.776,1.919,0.012080,Pass
437.80,2.029,-54.815,5.814,0.003347,Pass,7.784,-50.824,1.927,0.012073,Pass
437.81,2.030,-54.798,5.832,0.003356,Pass,7.786,-50.807,1.944,0.012078,Pass
437.83,2.036,-54.731,5.859,0.003375,Pass,7.791,-50.741,1.972,0.012093,Pass
437.84,2.045,-54.616,5.880,0.003396,Pass,7.802,-50.627,1.995,0.012116,Pass
437.85,3.445,-54.451,5.898,0.005469,Pass,7.816,-50.462,2.016,0.012146,Pass
437.86,3.463,-54.242,5.922,0.005506,Pass,7.834,-50.255,2.044,0.012184,Pass
437.88,3.482,-54.012,5.944,0.005544,Pass,7.854,-50.028,2.069,0.012226,Pass
437.89,3.502,-53.777,5.949,0.005577,Pass,7.874,-49.792,2.078,0.012266,Pass
437.90,3.523,-53.520,5.943,0.005609,Pass,7.896,-49.537,2.077,0.012309,Pass
437.91,3.545,-53.268,5.936,0.005640,Pass,7.918,-49.287,2.073,0.012349,Pass
437.92,4.581,-53.043,5.940,0.007330,Pass,7.937,-49.065,2.080,0.012387,Pass
437.94,4.600,-52.820,5.941,0.007363,Pass,7.955,-48.848,2.084,0.012423,Pass
437.95,4.617,-52.620,5.946,0.007395,Pass,7.972,-48.656,2.093,0.012456,Pass
437.96,4.630,-52.469,5.958,0.007421,Pass,7.984,-48.513,2.106,0.012482,Pass
437.98,4.643,-52.324,5.976,0.007449,Pass,7.995,-48.379,2.126,0.012506,Pass
437.99,4.652,-52.210,6.006,0.007477,Pass,8.004,-48.278,2.157,0.012527,Pass
438.00,4.659,-52.135,6.038,0.007501,Pass,8.009,-48.215,2.190,0.012542,Pass
438.01,4.664,-52.066,6.075,0.007525,Pass,8.013,-48.158,2.226,0.012556,Pass
438.02,4.667,-52.025,6.120,0.007549,Pass,8.016,-48.127,2.271,0.012567,Pass
438.04,4.671,-51.980,6.161,0.007571,Pass,8.018,-48.092,2.311,0.012577,Pass
438.05,4.675,-51.934,6.205,0.007595,Pass,8.021,-48.054,2.354,0.012589,Pass
438.06,4.681,-51.862,6.248,0.007624,Pass,8.025,-47.988,2.398,0.012605,Pass
438.08,4.688,-51.781,6.303,0.007658,Pass,8.031,-47.910,2.452,0.012624,Pass
438.09,4.698,-51.661,6.366,0.007703,Pass,8.040,-47.795,2.517,0.012652,Pass
438.10,4.711,-51.515,6.432,0.007752,Pass,8.052,-47.650,2.584,0.012687,Pass
438.11,4.727,-51.327,6.499,0.007809,Pass,8.067,-47.464,2.653,0.012728,Pass
438.13,4.747,-51.105,6.570,0.007872,Pass,8.086,-47.243,2.728,0.012778,Pass
438.14,4.768,-50.867,6.646,0.007941,Pass,8.106,-47.006,2.807,0.012831,Pass
438.15,4.790,-50.614,6.719,0.008011,Pass,8.127,-46.754,2.884,0.012887,Pass
438.16,4.812,-50.361,6.779,0.008076,Pass,8.149,-46.501,2.948,0.012941,Pass
438.17,4.832,-50.130,6.823,0.008130,Pass,8.168,-46.268,2.996,0.012989,Pass
438.19,4.849,-49.943,6.871,0.008180,Pass,8.184,-46.080,3.047,0.013030,Pass
438.20,4.861,-49.801,6.903,0.008216,Pass,8.196,-45.935,3.080,0.013059,Pass
438.21,4.868,-49.720,6.925,0.008238,Pass,8.202,-45.851,3.102,0.013076,Pass
438.23,4.870,-49.697,6.936,0.008247,Pass,8.204,-45.824,3.112,0.013081,Pass
438.24,4.868,-49.729,6.940,0.008244,Pass,8.200,-45.853,3.115,0.013075,Pass
438.25,4.862,-49.789,6.934,0.008232,Pass,8.194,-45.912,3.107,0.013061,Pass
438.26,4.853,-49.891,6.926,0.008213,Pass,8.184,-46.013,3.096,0.013040,Pass
438.27,4.845,-49.985,6.904,0.008189,Pass,8.175,-46.111,3.071,0.013017,Pass
438.29,4.836,-50.083,6.867,0.008157,Pass,8.166,-46.214,3.032,0.012992,Pass
438.30,4.829,-50.164,6.813,0.008120,Pass,8.159,-46.301,2.976,0.012966,Pass
438.31,4.824,-50.221,6.742,0.008079,Pass,8.154,-46.366,2.904,0.012943,Pass
438.33,4.822,-50.241,6.653,0.008036,Pass,8.152,-46.394,2.815,0.012922,Pass
438.34,4.822,-50.241,6.554,0.007993,Pass,8.152,-46.402,2.717,0.012905,Pass
438.35,4.824,-50.210,6.456,0.007955,Pass,8.156,-46.379,2.621,0.012894,Pass
438.36,4.829,-50.153,6.350,0.007918,Pass,8.161,-46.329,2.517,0.012888,Pass
438.38,4.834,-50.097,6.247,0.007884,Pass,8.167,-46.277,2.417,0.012883,Pass
438.39,4.839,-50.044,6.149,0.007851,Pass,8.173,-46.226,2.321,0.012879,Pass
438.40,4.842,-50.017,6.059,0.007819,Pass,8.176,-46.198,2.233,0.012872,Pass
438.41,4.843,-50.004,5.982,0.007790,Pass,8.179,-46.181,2.158,0.012866,Pass
438.42,4.839,-50.053,5.925,0.007761,Pass,8.176,-46.221,2.101,0.012853,Pass
438.44,4.830,-50.151,5.894,0.007735,Pass,8.169,-46.310,2.069,0.012835,Pass
438.45,4.818,-50.297,5.888,0.007711,Pass,8.158,-46.444,2.061,0.012812,Pass
438.46,4.798,-50.519,5.898,0.007682,Pass,8.140,-46.650,2.068,0.012778,Pass
438.48,4.775,-50.785,5.923,0.007653,Pass,8.118,-46.898,2.088,0.012738,Pass
438.49,4.746,-51.122,5.955,0.007616,Pass,8.090,-47.215,2.115,0.012688,Pass
438.50,4.713,-51.507,5.991,0.007573,Pass,8.058,-47.578,2.144,0.012630,Pass
438.51,4.675,-51.936,6.026,0.007524,Pass,8.022,-47.983,2.170,0.012563,Pass
438.52,4.635,-52.399,6.064,0.007471,Pass,7.982,-48.420,2.199,0.012492,Pass
438.54,4.592,-52.887,6.107,0.007417,Pass,7.941,-48.883,2.233,0.012417,Pass
438.55,3.535,-53.373,6.150,0.005710,Pass,7.900,-49.344,2.265,0.012342,Pass
438.56,3.493,-53.861,6.185,0.005659,Pass,7.858,-49.808,2.291,0.012266,Pass
438.58,3.456,-54.299,6.200,0.005607,Pass,7.821,-50.225,2.298,0.012195,Pass
438.59,3.425,-54.665,6.197,0.005557,Pass,7.789,-50.572,2.288,0.012133,Pass
438.60,2.007,-54.966,6.178,0.003462,Pass,7.764,-50.859,2.263,0.012081,Pass
438.61,1.989,-55.166,6.140,0.003422,Pass,7.747,-51.050,2.221,0.012043,Pass
438.63,1.978,-55.289,6.089,0.003387,Pass,7.738,-51.169,2.170,0.012017,Pass
438.64,1.979,-55.281,6.022,0.003362,Pass,7.739,-51.164,2.104,0.012010,Pass
438.65,1.986,-55.204,5.951,0.003343,Pass,7.747,-51.096,2.036,0.012015,Pass
438.66,2.002,-55.044,5.878,0.003335,Pass,7.761,-50.950,1.968,0.012034,Pass
438.67,2.026,-54.778,5.790,0.003335,Pass,7.785,-50.705,1.887,0.012070,Pass
438.69,3.443,-54.466,5.705,0.005391,Pass,7.813,-50.418,1.811,0.012114,Pass
438.70,3.472,-54.126,5.629,0.005408,Pass,7.844,-50.106,1.745,0.012165,Pass
438.71,3.505,-53.743,5.554,0.005431,Pass,7.878,-49.754,1.681,0.012223,Pass
438.73,3.539,-53.340,5.485,0.005460,Pass,7.913,-49.384,1.622,0.012285,Pass
438.74,4.590,-52.933,5.412,0.007147,Pass,7.949,-49.010,1.560,0.012347,Pass
438.75,4.623,-52.556,5.355,0.007182,Pass,7.982,-48.664,1.514,0.012407,Pass
438.76,4.654,-52.200,5.299,0.007214,Pass,8.014,-48.339,1.467,0.012463,Pass
438.77,4.680,-51.895,5.249,0.007241,Pass,8.040,-48.060,1.424,0.012510,Pass
438.79,4.702,-51.637,5.203,0.007263,Pass,8.063,-47.825,1.386,0.012551,Pass
438.80,4.719,-51.451,5.169,0.007279,Pass,8.079,-47.657,1.357,0.012580,Pass
438.81,4.729,-51.334,5.140,0.007286,Pass,8.090,-47.551,1.331,0.012597,Pass
438.83,4.733,-51.288,5.117,0.007285,Pass,8.094,-47.512,1.310,0.012604,Pass
438.84,4.730,-51.314,5.113,0.007279,Pass,8.092,-47.540,1.305,0.012599,Pass
438.85,4.724,-51.384,5.107,0.007267,Pass,8.086,-47.608,1.298,0.012587,Pass
438.86,4.713,-51.520,5.106,0.007247,Pass,8.074,-47.738,1.295,0.012564,Pass
438.88,4.698,-51.683,5.110,0.007224,Pass,8.060,-47.892,1.295,0.012537,Pass
438.89,4.683,-51.867,5.127,0.007203,Pass,8.044,-48.065,1.309,0.012508,Pass
438.90,4.664,-52.078,5.161,0.007184,Pass,8.027,-48.267,1.339,0.012476,Pass
438.91,4.644,-52.306,5.212,0.007168,Pass,8.007,-48.483,1.385,0.012443,Pass
438.92,4.622,-52.559,5.275,0.007153,Pass,7.985,-48.723,1.444,0.012406,Pass
438.94,4.600,-52.819,5.353,0.007142,Pass,7.963,-48.971,1.516,0.012370,Pass
438.95,3.557,-53.120,5.446,0.005475,Pass,7.938,-49.260,1.605,0.012331,Pass
438.96,3.532,-53.421,5.552,0.005473,Pass,7.912,-49.546,1.705,0.012291,Pass
438.98,3.505,-53.728,5.668,0.005475,Pass,7.885,-49.839,1.814,0.012253,Pass
438.99,3.478,-54.042,5.794,0.005480,Pass,7.858,-50.139,1.934,0.012216,Pass
439.00,3.454,-54.325,5.909,0.005487,Pass,7.834,-50.407,2.043,0.012183,Pass
439.01,2.047,-54.612,6.014,0.003451,Pass,7.809,-50.678,2.142,0.012149,Pass
439.02,2.024,-54.853,6.109,0.003458,Pass,7.788,-50.905,2.231,0.012122,Pass
439.04,2.007,-55.043,6.189,0.003467,Pass,7.771,-51.082,2.307,0.012101,Pass
439.05,1.996,-55.164,6.260,0.003481,Pass,7.761,-51.194,2.375,0.012092,Pass
439.06,1.990,-55.220,6.328,0.003502,Pass,7.756,-51.246,2.442,0.012094,Pass
439.08,1.992,-55.197,6.389,0.003531,Pass,7.758,-51.224,2.504,0.012108,Pass
439.09,2.001,-55.106,6.446,0.003566,Pass,7.766,-51.138,2.563,0.012133,Pass
439.10,2.017,-54.928,6.498,0.003611,Pass,7.782,-50.974,2.619,0.012172,Pass
439.11,2.039,-54.690,6.548,0.003662,Pass,7.803,-50.753,2.675,0.012222,Pass
439.13,3.446,-54.395,6.604,0.005763,Pass,7.828,-50.481,2.739,0.012283,Pass
439.14,3.476,-54.043,6.660,0.005834,Pass,7.859,-50.157,2.804,0.012354,Pass
439.15,3.507,-53.672,6.709,0.005905,Pass,7.891,-49.816,2.863,0.012427,Pass
439.16,3.538,-53.302,6.756,0.005975,Pass,7.924,-49.477,2.919,0.012501,Pass
439.17,4.589,-52.933,6.803,0.007709,Pass,7.955,-49.137,2.975,0.012573,Pass
439.19,4.615,-52.632,6.854,0.007776,Pass,7.982,-48.863,3.035,0.012635,Pass
439.20,4.636,-52.386,6.902,0.007834,Pass,8.003,-48.639,3.088,0.012687,Pass
439.21,4.649,-52.235,6.954,0.007879,Pass,8.016,-48.504,3.144,0.012724,Pass
439.23,4.656,-52.152,7.001,0.007913,Pass,8.023,-48.429,3.193,0.012747,Pass
439.24,4.656,-52.145,7.049,0.007936,Pass,8.023,-48.427,3.241,0.012758,Pass
439.25,4.651,-52.204,7.092,0.007947,Pass,8.017,-48.484,3.282,0.012756,Pass
439.26,4.642,-52.312,7.126,0.007947,Pass,8.008,-48.585,3.312,0.012744,Pass
439.27,4.628,-52.463,7.148,0.007935,Pass,7.994,-48.726,3.330,0.012723,Pass
439.29,4.611,-52.663,7.163,0.007913,Pass,7.977,-48.912,3.340,0.012691,Pass
439.30,4.591,-52.892,7.169,0.007882,Pass,7.957,-49.124,3.340,0.012652,Pass
439.31,3.548,-53.161,7.165,0.006179,Pass,7.933,-49.374,3.329,0.012605,Pass
439.33,3.524,-53.438,7.153,0.006136,Pass,7.909,-49.631,3.309,0.012553,Pass
439.34,3.498,-53.737,7.127,0.006083,Pass,7.883,-49.912,3.275,0.012496,Pass
439.35,3.477,-53.990,7.086,0.006031,Pass,7.861,-50.148,3.227,0.012443,Pass
439.36,3.457,-54.220,7.028,0.005972,Pass,7.841,-50.366,3.162,0.012391,Pass
439.38,3.442,-54.400,6.949,0.005912,Pass,7.825,-50.537,3.079,0.012343,Pass
439.39,2.053,-54.528,6.858,0.003821,Pass,7.814,-50.660,2.985,0.012303,Pass
439.40,2.049,-54.576,6.756,0.003768,Pass,7.810,-50.712,2.880,0.012274,Pass
439.41,2.049,-54.571,6.642,0.003718,Pass,7.810,-50.715,2.766,0.012254,Pass
439.42,2.057,-54.490,6.525,0.003678,Pass,7.818,-50.648,2.651,0.012247,Pass
439.44,3.448,-54.336,6.404,0.005680,Pass,7.831,-50.513,2.535,0.012253,Pass
439.45,3.466,-54.125,6.286,0.005658,Pass,7.849,-50.326,2.421,0.012269,Pass
439.46,3.485,-53.901,6.179,0.005643,Pass,7.869,-50.128,2.319,0.012290,Pass
439.48,3.506,-53.658,6.087,0.005638,Pass,7.890,-49.910,2.233,0.012318,Pass
439.49,3.526,-53.419,6.014,0.005641,Pass,7.910,-49.696,2.166,0.012347,Pass
439.50,3.546,-53.179,5.962,0.005652,Pass,7.930,-49.480,2.119,0.012380,Pass
439.51,4.581,-52.947,5.928,0.007327,Pass,7.950,-49.267,2.090,0.012413,Pass
439.52,4.598,-52.750,5.916,0.007350,Pass,7.966,-49.086,2.081,0.012444,Pass
439.54,4.614,-52.563,5.920,0.007379,Pass,7.982,-48.911,2.088,0.012474,Pass
439.55,4.628,-52.397,5.937,0.007410,Pass,7.995,-48.752,2.107,0.012503,Pass
439.56,4.639,-52.275,5.963,0.007437,Pass,8.005,-48.631,2.134,0.012526,Pass
439.58,4.649,-52.154,5.991,0.007466,Pass,8.015,-48.507,2.163,0.012548,Pass
439.59,4.655,-52.093,6.018,0.007486,Pass,8.019,-48.436,2.189,0.012560,Pass
439.60,4.658,-52.060,6.038,0.007499,Pass,8.021,-48.389,2.206,0.012567,Pass
439.61,4.658,-52.059,6.056,0.007506,Pass,8.020,-48.372,2.222,0.012567,Pass
439.63,4.654,-52.102,6.069,0.007505,Pass,8.015,-48.395,2.230,0.012559,Pass
439.64,4.648,-52.168,6.077,0.007499,Pass,8.008,-48.442,2.233,0.012546,Pass
439.65,4.641,-52.256,6.078,0.007486,Pass,7.999,-48.511,2.229,0.012527,Pass
439.66,4.630,-52.378,6.077,0.007468,Pass,7.987,-48.616,2.222,0.012504,Pass
439.67,4.621,-52.474,6.072,0.007451,Pass,7.977,-48.700,2.211,0.012483,Pass
439.69,4.612,-52.575,6.059,0.007431,Pass,7.966,-48.792,2.193,0.012460,Pass
439.70,4.605,-52.652,6.045,0.007414,Pass,7.958,-48.866,2.176,0.012442,Pass
439.71,4.602,-52.684,6.026,0.007400,Pass,7.954,-48.901,2.154,0.012430,Pass
439.73,4.607,-52.620,5.998,0.007398,Pass,7.958,-48.848,2.125,0.012433,Pass
439.74,4.616,-52.515,5.965,0.007399,Pass,7.966,-48.759,2.092,0.012444,Pass
439.75,4.632,-52.328,5.928,0.007412,Pass,7.980,-48.593,2.059,0.012468,Pass
439.76,4.656,-52.050,5.885,0.007436,Pass,8.003,-48.341,2.021,0.012507,Pass
439.77,4.686,-51.698,5.836,0.007468,Pass,8.033,-48.018,1.979,0.012559,Pass
439.79,4.724,-51.268,5.789,0.007513,Pass,8.069,-47.619,1.941,0.012625,Pass
439.80,4.767,-50.766,5.741,0.007569,Pass,8.112,-47.148,1.904,0.012703,Pass
439.81,4.815,-50.216,5.707,0.007637,Pass,8.160,-46.631,1.882,0.012792,Pass
439.83,4.865,-49.651,5.680,0.007711,Pass,8.208,-46.094,1.867,0.012885,Pass
439.84,4.915,-49.069,5.674,0.007795,Pass,8.259,-45.539,1.873,0.012984,Pass
439.85,4.965,-48.503,5.679,0.007882,Pass,8.308,-44.995,1.891,0.013082,Pass
439.86,5.011,-47.976,5.698,0.007969,Pass,8.354,-44.485,1.922,0.013175,Pass
439.88,5.052,-47.519,5.723,0.008047,Pass,8.394,-44.039,1.956,0.013258,Pass
439.89,5.086,-47.127,5.753,0.008119,Pass,8.428,-43.651,1.995,0.013330,Pass
439.90,5.112,-46.835,5.789,0.008177,Pass,8.454,-43.357,2.037,0.013387,Pass
439.91,5.127,-46.669,5.826,0.008218,Pass,8.469,-43.181,2.078,0.013422,Pass
439.92,5.133,-46.612,5.861,0.008241,Pass,8.475,-43.109,2.114,0.013438,Pass
439.94,5.125,-46.703,5.895,0.008241,Pass,8.468,-43.177,2.146,0.013429,Pass
439.95,5.109,-46.897,5.926,0.008225,Pass,8.452,-43.346,2.173,0.013401,Pass
439.96,5.078,-47.252,5.954,0.008183,Pass,8.422,-43.670,2.194,0.013346,Pass
439.98,5.041,-47.679,5.976,0.008128,Pass,8.386,-44.063,2.207,0.013277,Pass
439.99,4.994,-48.225,5.987,0.008051,Pass,8.340,-44.572,2.207,0.013187,Pass
440.00,4.939,-48.858,5.989,0.007958,Pass,8.286,-45.165,2.197,0.013081,Pass
440.01,4.880,-49.542,5.976,0.007851,Pass,8.229,-45.809,2.170,0.012965,Pass
440.02,4.817,-50.266,5.951,0.007734,Pass,8.167,-46.492,2.131,0.012840,Pass
440.04,4.752,-51.015,5.919,0.007611,Pass,8.104,-47.200,2.086,0.012712,Pass
440.05,4.688,-51.745,5.877,0.007487,Pass,8.043,-47.890,2.029,0.012585,Pass
440.06,4.625,-52.469,5.823,0.007360,Pass,7.983,-48.574,1.963,0.012460,Pass
440.08,3.552,-53.157,5.762,0.005584,Pass,7.925,-49.222,1.890,0.012340,Pass
440.09,3.498,-53.789,5.698,0.005474,Pass,7.873,-49.816,1.814,0.012230,Pass
440.10,3.451,-54.340,5.633,0.005377,Pass,7.828,-50.332,1.740,0.012134,Pass
